bull_id_str,bull_career_outs,bull_career_buckoffs,bull_buckoff_pct,bull_qual_pct,bull_avg_score,bull_recent_buckoff,bull_spin_dir
2404,11.0,10.0,90.9090909090909,9.090909090909093,43.7,0.9,RIGHT
2405,0.0,0.0,50.0,50.0,41.0,0.5,
2406,0.0,0.0,50.0,50.0,41.0,0.5,
2407,4.0,3.0,75.0,25.0,40.5,0.75,
2408,16.0,16.0,100.0,0.0,42.94444444444444,1.0,LEFT
2409,4.0,4.0,100.0,0.0,41.875,1.0,
241,15.0,7.0,46.666666666666664,53.333333333333336,38.53846153846154,0.5,RIGHT
2411,11.0,9.0,81.81818181818183,18.181818181818173,40.0,0.9,LEFT
2412,8.0,7.0,87.5,12.5,39.333333333333336,0.875,RIGHT
2414,3.0,3.0,100.0,0.0,42.0,1.0,
2415,4.0,4.0,100.0,0.0,41.5,1.0,
2416,4.0,4.0,100.0,0.0,44.5,1.0,RIGHT
2417,4.0,2.0,50.0,50.0,36.666666666666664,0.5,LEFT
2418,11.0,10.0,90.9090909090909,9.090909090909093,38.9,0.9,RIGHT
2419,9.0,8.0,88.88888888888889,11.111111111111114,36.6,0.8888888888888888,LEFT
242,17.0,15.0,88.23529411764706,11.764705882352942,41.7,0.8,RIGHT
2420,5.0,4.0,80.0,20.0,38.666666666666664,0.8,RIGHT
2421,11.0,9.0,81.81818181818183,18.181818181818173,44.5,0.8,LEFT
2422,7.0,5.0,71.42857142857143,28.57142857142857,38.333333333333336,0.7142857142857143,
2423,5.0,2.0,40.0,60.0,38.7,0.4,
2424,3.0,3.0,100.0,0.0,35.333333333333336,1.0,
2425,0.0,0.0,50.0,50.0,41.0,0.5,
2428,19.0,18.0,94.73684210526315,5.26315789473685,44.125,1.0,RIGHT
2429,7.0,4.0,57.14285714285714,42.85714285714286,38.8,0.5714285714285714,RIGHT
243,18.0,10.0,55.55555555555556,44.44444444444444,38.205882352941174,0.5,RIGHT
2430,4.0,3.0,75.0,25.0,38.0,0.75,
2431,10.0,5.0,50.0,50.0,40.35,0.5,LEFT
2432,6.0,4.0,66.66666666666666,33.33333333333334,38.5,0.6666666666666666,LEFT
2433,4.0,4.0,100.0,0.0,39.75,1.0,
2434,4.0,4.0,100.0,0.0,38.0,1.0,
2436,18.0,15.0,83.33333333333334,16.666666666666657,40.0,0.7,LEFT
2437,2.0,0.0,0.0,100.0,37.0,0.0,RIGHT
2438,0.0,0.0,50.0,50.0,41.0,0.5,
2439,36.0,25.0,69.44444444444444,30.555555555555557,39.378787878787875,0.5,LEFT
244,10.0,3.0,30.0,70.0,41.2,0.3,LEFT
2440,37.0,24.0,64.86486486486487,35.13513513513513,38.48148148148148,0.5,RIGHT
2441,40.0,35.0,87.5,12.5,41.92424242424242,1.0,LEFT
2445,11.0,7.0,63.63636363636363,36.36363636363637,39.0625,0.6,
2446,12.0,7.0,58.333333333333336,41.666666666666664,37.958333333333336,0.6,
2448,2.0,1.0,50.0,50.0,41.0,0.5,
2449,1.0,1.0,100.0,0.0,38.0,1.0,
245,1.0,1.0,100.0,0.0,41.5,1.0,
2450,0.0,0.0,50.0,50.0,41.0,0.5,
2451,10.0,10.0,100.0,0.0,41.111111111111114,1.0,
2452,0.0,0.0,50.0,50.0,41.0,0.5,
2453,0.0,0.0,50.0,50.0,41.0,0.5,
2454,34.0,22.0,64.70588235294117,35.294117647058826,43.416666666666664,0.4,RIGHT
2455,3.0,2.0,66.66666666666666,33.33333333333334,36.833333333333336,0.6666666666666666,LEFT
2456,6.0,5.0,83.33333333333334,16.666666666666657,39.25,0.8333333333333334,
2457,8.0,5.0,62.5,37.5,36.666666666666664,0.625,
2458,22.0,19.0,86.36363636363636,13.63636363636364,44.45,0.8,LEFT
2459,11.0,10.0,90.9090909090909,9.090909090909093,41.72727272727273,0.9,LEFT
246,5.0,3.0,60.0,40.0,39.5,0.6,
2460,33.0,28.0,84.84848484848484,15.151515151515156,39.333333333333336,0.8,RIGHT
2461,4.0,4.0,100.0,0.0,37.5,1.0,
2463,24.0,19.0,79.16666666666666,20.833333333333343,39.73809523809524,0.7,RIGHT
2464,19.0,15.0,78.94736842105263,21.05263157894737,38.5,0.7,RIGHT
2465,0.0,0.0,50.0,50.0,41.0,0.5,
2466,7.0,5.0,71.42857142857143,28.57142857142857,40.5,0.7142857142857143,
2467,21.0,15.0,71.42857142857143,28.57142857142857,40.39473684210526,0.6,RIGHT
2468,3.0,3.0,100.0,0.0,34.333333333333336,1.0,
2469,37.0,31.0,83.78378378378379,16.21621621621621,38.803030303030305,0.9,
247,8.0,8.0,100.0,0.0,40.42857142857143,1.0,LEFT
2471,12.0,12.0,100.0,0.0,41.45,1.0,
2473,35.0,32.0,91.42857142857143,8.57142857142857,44.51851851851852,0.9,LEFT
2474,3.0,2.0,66.66666666666666,33.33333333333334,39.0,0.6666666666666666,
2475,25.0,24.0,96.0,4.0,41.38636363636363,1.0,RIGHT
2476,23.0,12.0,52.17391304347826,47.82608695652174,37.642857142857146,0.5,RIGHT
2478,1.0,0.0,0.0,100.0,35.0,0.0,
2479,5.0,4.0,80.0,20.0,38.375,0.8,
248,15.0,13.0,86.66666666666667,13.333333333333329,40.833333333333336,0.8,LEFT
2480,51.0,38.0,74.50980392156863,25.490196078431367,39.56666666666667,0.6,LEFT
2481,16.0,13.0,81.25,18.75,39.6,0.8,RIGHT
2482,1.0,1.0,100.0,0.0,38.0,1.0,
2483,40.0,23.0,57.49999999999999,42.50000000000001,38.666666666666664,0.4,RIGHT
2484,21.0,16.0,76.19047619047619,23.80952380952381,40.5,0.6,RIGHT
2486,30.0,21.0,70.0,30.0,40.92857142857143,0.8,LEFT
2487,53.0,47.0,88.67924528301887,11.320754716981128,42.55,0.8,LEFT
2488,8.0,7.0,87.5,12.5,36.666666666666664,0.875,
2489,30.0,23.0,76.66666666666667,23.33333333333333,41.23076923076923,0.7,RIGHT
249,24.0,23.0,95.83333333333334,4.166666666666657,41.10526315789474,0.9,LEFT
2490,27.0,18.0,66.66666666666666,33.33333333333334,39.77777777777778,0.5,
2493,19.0,11.0,57.89473684210527,42.10526315789473,37.65625,0.6,LEFT
2494,1.0,0.0,0.0,100.0,36.0,0.0,
2495,10.0,7.0,70.0,30.0,40.6,0.7,
2496,16.0,8.0,50.0,50.0,38.15625,0.3,RIGHT
2497,15.0,9.0,60.0,40.0,39.166666666666664,0.5,RIGHT
2498,17.0,11.0,64.70588235294117,35.294117647058826,38.9375,0.7,RIGHT
2499,14.0,6.0,42.857142857142854,57.142857142857146,38.357142857142854,0.4,LEFT
25,7.0,4.0,57.14285714285714,42.85714285714286,39.916666666666664,0.5714285714285714,LEFT
250,22.0,16.0,72.72727272727273,27.272727272727266,39.6,0.7,LEFT
2500,4.0,3.0,75.0,25.0,36.125,0.75,
2501,24.0,17.0,70.83333333333334,29.166666666666657,43.275,0.4,LEFT
2503,10.0,7.0,70.0,30.0,39.44444444444444,0.7,RIGHT
2504,12.0,5.0,41.66666666666667,58.33333333333333,35.916666666666664,0.3,LEFT
2505,7.0,5.0,71.42857142857143,28.57142857142857,37.666666666666664,0.7142857142857143,
2506,11.0,10.0,90.9090909090909,9.090909090909093,40.9,0.9,LEFT
2508,21.0,17.0,80.95238095238095,19.04761904761905,40.05882352941177,0.8,RIGHT
2509,17.0,10.0,58.82352941176471,41.17647058823529,39.125,0.5,RIGHT
25099,1.0,0.0,0.0,100.0,36.0,0.0,
251,0.0,0.0,50.0,50.0,41.0,0.5,
2511,1.0,1.0,100.0,0.0,41.0,1.0,
2512,1.0,1.0,100.0,0.0,41.0,1.0,
2513,14.0,6.0,42.857142857142854,57.142857142857146,36.958333333333336,0.5,LEFT
2514,5.0,3.0,60.0,40.0,34.25,0.6,
2515,6.0,2.0,33.33333333333333,66.66666666666667,38.2,0.3333333333333333,
2516,24.0,22.0,91.66666666666666,8.333333333333343,44.59090909090909,1.0,RIGHT
2517,14.0,8.0,57.14285714285714,42.85714285714286,37.04545454545455,0.8,
2518,3.0,2.0,66.66666666666666,33.33333333333334,40.0,0.6666666666666666,
252,0.0,0.0,50.0,50.0,41.0,0.5,
2527,0.0,0.0,50.0,50.0,41.0,0.5,
2532,0.0,0.0,50.0,50.0,41.0,0.5,
2533,2.0,1.0,50.0,50.0,36.25,0.5,RIGHT
2535,1.0,1.0,100.0,0.0,35.0,1.0,
254,0.0,0.0,50.0,50.0,41.0,0.5,
2543,4.0,1.0,25.0,75.0,40.0,0.25,RIGHT
2544,1.0,1.0,100.0,0.0,41.0,1.0,
2548,1.0,1.0,100.0,0.0,42.5,1.0,
2549,0.0,0.0,50.0,50.0,41.0,0.5,
255,0.0,0.0,50.0,50.0,41.0,0.5,
2550,0.0,0.0,50.0,50.0,41.0,0.5,
2552,3.0,2.0,66.66666666666666,33.33333333333334,37.666666666666664,0.6666666666666666,
2554,1.0,1.0,100.0,0.0,40.0,1.0,
2555,11.0,5.0,45.45454545454545,54.54545454545455,36.77777777777778,0.4,LEFT
2556,0.0,0.0,50.0,50.0,41.0,0.5,
25561,0.0,0.0,50.0,50.0,41.0,0.5,
25562,0.0,0.0,50.0,50.0,41.0,0.5,
25563,1.0,1.0,100.0,0.0,36.5,1.0,
2557,1.0,0.0,0.0,100.0,39.0,0.0,
256,0.0,0.0,50.0,50.0,41.0,0.5,
2560,2.0,1.0,50.0,50.0,35.25,0.5,
25604,0.0,0.0,50.0,50.0,41.0,0.5,
2561,0.0,0.0,50.0,50.0,41.0,0.5,
25613,0.0,0.0,50.0,50.0,41.0,0.5,
2562,10.0,8.0,80.0,20.0,39.0,0.8,
2564,1.0,1.0,100.0,0.0,44.0,1.0,
2565,4.0,2.0,50.0,50.0,38.125,0.5,
2566,1.0,1.0,100.0,0.0,36.0,1.0,
2567,1.0,1.0,100.0,0.0,41.0,1.0,
2568,1.0,1.0,100.0,0.0,36.0,1.0,
2569,0.0,0.0,50.0,50.0,41.0,0.5,
2570,4.0,4.0,100.0,0.0,39.666666666666664,1.0,
2573,1.0,0.0,0.0,100.0,35.0,0.0,
2577,0.0,0.0,50.0,50.0,41.0,0.5,
2578,1.0,1.0,100.0,0.0,39.0,1.0,
258,23.0,13.0,56.52173913043478,43.47826086956522,39.095238095238095,0.5,RIGHT
2581,13.0,11.0,84.61538461538461,15.384615384615387,40.166666666666664,0.9,
2584,6.0,4.0,66.66666666666666,33.33333333333334,37.3,0.6666666666666666,
2585,2.0,1.0,50.0,50.0,40.5,0.5,
2587,10.0,7.0,70.0,30.0,38.4,0.7,LEFT
2589,1.0,1.0,100.0,0.0,40.0,1.0,
2590,0.0,0.0,50.0,50.0,41.0,0.5,
2591,0.0,0.0,50.0,50.0,41.0,0.5,
2592,7.0,7.0,100.0,0.0,43.214285714285715,1.0,LEFT
2593,11.0,10.0,90.9090909090909,9.090909090909093,41.44444444444444,0.9,LEFT
2594,1.0,0.0,0.0,100.0,37.0,0.0,
2595,4.0,2.0,50.0,50.0,38.75,0.5,
2596,9.0,8.0,88.88888888888889,11.111111111111114,41.916666666666664,0.8888888888888888,RIGHT
2597,10.0,9.0,90.0,10.0,41.8,0.9,LEFT
2598,1.0,1.0,100.0,0.0,41.0,1.0,
26,1.0,0.0,0.0,100.0,35.0,0.0,
260,22.0,17.0,77.27272727272727,22.727272727272734,42.088235294117645,0.6,LEFT
2600,1.0,0.0,0.0,100.0,36.0,0.0,
2603,4.0,2.0,50.0,50.0,36.666666666666664,0.5,
2605,2.0,1.0,50.0,50.0,35.0,0.5,
2607,0.0,0.0,50.0,50.0,41.0,0.5,
2608,9.0,7.0,77.77777777777779,22.222222222222214,35.625,0.7777777777777778,
2609,4.0,2.0,50.0,50.0,37.5,0.5,
261,0.0,0.0,50.0,50.0,41.0,0.5,
2610,0.0,0.0,50.0,50.0,41.0,0.5,
2611,7.0,2.0,28.57142857142857,71.42857142857143,39.916666666666664,0.2857142857142857,
2612,8.0,4.0,50.0,50.0,39.125,0.5,LEFT
2613,0.0,0.0,50.0,50.0,41.0,0.5,
2616,3.0,2.0,66.66666666666666,33.33333333333334,34.0,0.6666666666666666,
2619,3.0,2.0,66.66666666666666,33.33333333333334,40.666666666666664,0.6666666666666666,
2620,0.0,0.0,50.0,50.0,41.0,0.5,
2621,2.0,2.0,100.0,0.0,39.0,1.0,
2623,0.0,0.0,50.0,50.0,41.0,0.5,
2624,1.0,1.0,100.0,0.0,41.0,1.0,
2625,8.0,7.0,87.5,12.5,38.714285714285715,0.875,LEFT
2626,1.0,0.0,0.0,100.0,19.0,0.0,
2628,3.0,3.0,100.0,0.0,40.666666666666664,1.0,
2629,2.0,2.0,100.0,0.0,42.75,1.0,
2631,8.0,7.0,87.5,12.5,40.285714285714285,0.875,LEFT
2632,1.0,1.0,100.0,0.0,40.0,1.0,
2633,1.0,0.0,0.0,100.0,38.0,0.0,
2635,0.0,0.0,50.0,50.0,41.0,0.5,
2636,1.0,0.0,0.0,100.0,36.0,0.0,
2637,0.0,0.0,50.0,50.0,41.0,0.5,
2638,5.0,5.0,100.0,0.0,42.9,1.0,
2639,5.0,5.0,100.0,0.0,43.0,1.0,
2641,0.0,0.0,50.0,50.0,41.0,0.5,
2642,1.0,1.0,100.0,0.0,41.0,1.0,
2643,4.0,4.0,100.0,0.0,39.25,1.0,
2645,3.0,2.0,66.66666666666666,33.33333333333334,36.666666666666664,0.6666666666666666,
2646,1.0,1.0,100.0,0.0,42.0,1.0,
2647,7.0,7.0,100.0,0.0,41.1,1.0,LEFT
2648,1.0,1.0,100.0,0.0,40.0,1.0,
265,0.0,0.0,50.0,50.0,41.0,0.5,
2650,0.0,0.0,50.0,50.0,41.0,0.5,
2651,1.0,1.0,100.0,0.0,43.0,1.0,
2652,0.0,0.0,50.0,50.0,41.0,0.5,
2654,0.0,0.0,50.0,50.0,41.0,0.5,
2655,1.0,1.0,100.0,0.0,41.0,1.0,
2656,1.0,1.0,100.0,0.0,38.0,1.0,
2657,6.0,6.0,100.0,0.0,41.5,1.0,LEFT
2658,5.0,5.0,100.0,0.0,40.833333333333336,1.0,
2659,0.0,0.0,50.0,50.0,41.0,0.5,
266,0.0,0.0,50.0,50.0,41.0,0.5,
2660,0.0,0.0,50.0,50.0,41.0,0.5,
2662,0.0,0.0,50.0,50.0,41.0,0.5,
2663,0.0,0.0,50.0,50.0,41.0,0.5,
2664,0.0,0.0,50.0,50.0,41.0,0.5,
2665,4.0,4.0,100.0,0.0,43.666666666666664,1.0,
2666,3.0,3.0,100.0,0.0,39.5,1.0,
2669,0.0,0.0,50.0,50.0,41.0,0.5,
2670,5.0,4.0,80.0,20.0,39.25,0.8,
268,1.0,1.0,100.0,0.0,40.0,1.0,
2686,3.0,2.0,66.66666666666666,33.33333333333334,23.5,0.6666666666666666,
2687,1.0,0.0,0.0,100.0,37.0,0.0,
2688,4.0,4.0,100.0,0.0,41.833333333333336,1.0,RIGHT
2689,0.0,0.0,50.0,50.0,41.0,0.5,
269,0.0,0.0,50.0,50.0,41.0,0.5,
2690,3.0,2.0,66.66666666666666,33.33333333333334,32.333333333333336,0.6666666666666666,
2691,5.0,4.0,80.0,20.0,37.5,0.8,LEFT
2692,6.0,4.0,66.66666666666666,33.33333333333334,37.9,0.6666666666666666,RIGHT
2694,0.0,0.0,50.0,50.0,41.0,0.5,
2695,0.0,0.0,50.0,50.0,41.0,0.5,
2696,2.0,1.0,50.0,50.0,32.0,0.5,
2697,0.0,0.0,50.0,50.0,41.0,0.5,LEFT
2698,0.0,0.0,50.0,50.0,41.0,0.5,
2699,0.0,0.0,50.0,50.0,41.0,0.5,
27,1.0,1.0,100.0,0.0,34.0,1.0,
270,1.0,1.0,100.0,0.0,40.0,1.0,
2701,0.0,0.0,50.0,50.0,41.0,0.5,
2702,0.0,0.0,50.0,50.0,41.0,0.5,
2703,0.0,0.0,50.0,50.0,41.0,0.5,
2704,0.0,0.0,50.0,50.0,41.0,0.5,
2705,0.0,0.0,50.0,50.0,41.0,0.5,
2706,17.0,12.0,70.58823529411765,29.411764705882348,39.357142857142854,0.6,RIGHT
2707,0.0,0.0,50.0,50.0,41.0,0.5,
2708,14.0,13.0,92.85714285714286,7.142857142857139,41.75,0.9,LEFT
2709,17.0,14.0,82.35294117647058,17.64705882352942,41.61538461538461,1.0,LEFT
271,0.0,0.0,50.0,50.0,41.0,0.5,
2710,0.0,0.0,50.0,50.0,41.0,0.5,
2711,0.0,0.0,50.0,50.0,41.0,0.5,
2712,0.0,0.0,50.0,50.0,41.0,0.5,
2713,24.0,24.0,100.0,0.0,41.333333333333336,1.0,RIGHT
2714,6.0,6.0,100.0,0.0,37.2,1.0,
2715,13.0,11.0,84.61538461538461,15.384615384615387,38.9375,0.8,LEFT
2716,0.0,0.0,50.0,50.0,41.0,0.5,
2717,0.0,0.0,50.0,50.0,41.0,0.5,
2718,8.0,4.0,50.0,50.0,37.857142857142854,0.5,
2719,22.0,15.0,68.18181818181817,31.818181818181827,39.125,0.4,
2720,1.0,1.0,100.0,0.0,42.0,1.0,
2721,0.0,0.0,50.0,50.0,41.0,0.5,
2722,15.0,9.0,60.0,40.0,38.34615384615385,0.7,LEFT
2723,23.0,18.0,78.26086956521739,21.73913043478261,40.9,0.7,LEFT
2724,22.0,17.0,77.27272727272727,22.727272727272734,40.75,0.7,
2725,20.0,14.0,70.0,30.0,41.30555555555556,0.7,RIGHT
2726,11.0,7.0,63.63636363636363,36.36363636363637,39.55,0.6,RIGHT
2727,0.0,0.0,50.0,50.0,41.0,0.5,
2728,13.0,9.0,69.23076923076923,30.769230769230774,35.1,0.7,LEFT
2729,0.0,0.0,50.0,50.0,41.0,0.5,
273,0.0,0.0,50.0,50.0,41.0,0.5,
2730,0.0,0.0,50.0,50.0,41.0,0.5,
2731,15.0,12.0,80.0,20.0,40.76923076923077,0.7,LEFT
2732,0.0,0.0,50.0,50.0,41.0,0.5,
2733,2.0,2.0,100.0,0.0,41.0,1.0,
2734,0.0,0.0,50.0,50.0,41.0,0.5,
2735,0.0,0.0,50.0,50.0,41.0,0.5,
2737,3.0,2.0,66.66666666666666,33.33333333333334,37.5,0.6666666666666666,
2739,0.0,0.0,50.0,50.0,41.0,0.5,
2743,0.0,0.0,50.0,50.0,41.0,0.5,
2745,7.0,4.0,57.14285714285714,42.85714285714286,35.4,0.5714285714285714,
2748,0.0,0.0,50.0,50.0,41.0,0.5,
2749,11.0,9.0,81.81818181818183,18.181818181818173,38.65,0.8,LEFT
2750,3.0,3.0,100.0,0.0,37.333333333333336,1.0,
2751,11.0,8.0,72.72727272727273,27.272727272727266,38.2,0.7,
2752,23.0,19.0,82.6086956521739,17.391304347826093,40.69047619047619,0.9,LEFT
2753,12.0,11.0,91.66666666666666,8.333333333333343,36.90909090909091,1.0,LEFT
2754,21.0,16.0,76.19047619047619,23.80952380952381,43.81578947368421,0.7,LEFT
2755,8.0,7.0,87.5,12.5,37.875,0.875,
2756,27.0,23.0,85.18518518518519,14.81481481481481,38.1,0.9,RIGHT
2757,15.0,11.0,73.33333333333333,26.66666666666667,34.07692307692308,0.7,RIGHT
2758,20.0,17.0,85.0,15.0,40.38235294117647,0.9,LEFT
2759,19.0,15.0,78.94736842105263,21.05263157894737,37.470588235294116,0.6,RIGHT
276,0.0,0.0,50.0,50.0,41.0,0.5,
2760,18.0,15.0,83.33333333333334,16.666666666666657,37.53333333333333,0.7,RIGHT
2761,12.0,8.0,66.66666666666666,33.33333333333334,36.0,0.7,RIGHT
2762,7.0,4.0,57.14285714285714,42.85714285714286,34.0,0.5714285714285714,
2763,17.0,13.0,76.47058823529412,23.529411764705884,37.357142857142854,0.8,RIGHT
2764,10.0,8.0,80.0,20.0,36.3,0.8,
2765,4.0,3.0,75.0,25.0,32.333333333333336,0.75,
2766,18.0,15.0,83.33333333333334,16.666666666666657,44.9375,0.9,RIGHT
2767,14.0,8.0,57.14285714285714,42.85714285714286,39.81818181818182,0.6,LEFT
2768,8.0,6.0,75.0,25.0,40.4375,0.75,
2770,14.0,9.0,64.28571428571429,35.71428571428571,42.53846153846154,0.7,RIGHT
2771,0.0,0.0,50.0,50.0,41.0,0.5,
2772,0.0,0.0,50.0,50.0,41.0,0.5,
2775,1.0,0.0,0.0,100.0,34.0,0.0,
2776,2.0,2.0,100.0,0.0,41.5,1.0,
2777,9.0,7.0,77.77777777777779,22.222222222222214,35.4375,0.7777777777777778,
2778,16.0,15.0,93.75,6.25,39.266666666666666,0.9,RIGHT
2779,10.0,8.0,80.0,20.0,37.44444444444444,0.8,LEFT
278,0.0,0.0,50.0,50.0,41.0,0.5,
2780,13.0,9.0,69.23076923076923,30.769230769230774,38.083333333333336,0.7,LEFT
2781,11.0,11.0,100.0,0.0,38.375,1.0,
2782,3.0,3.0,100.0,0.0,41.25,1.0,
2783,1.0,0.0,0.0,100.0,38.0,0.0,
2784,12.0,11.0,91.66666666666666,8.333333333333343,37.27777777777778,0.9,
2786,6.0,4.0,66.66666666666666,33.33333333333334,34.5,0.6666666666666666,
2788,3.0,2.0,66.66666666666666,33.33333333333334,31.0,0.6666666666666666,
279,0.0,0.0,50.0,50.0,41.0,0.5,
2790,6.0,1.0,16.666666666666664,83.33333333333334,33.166666666666664,0.16666666666666666,
2791,3.0,1.0,33.33333333333333,66.66666666666667,30.0,0.3333333333333333,
2792,7.0,7.0,100.0,0.0,33.2,1.0,LEFT
2796,8.0,8.0,100.0,0.0,40.285714285714285,1.0,
2797,13.0,13.0,100.0,0.0,37.958333333333336,1.0,RIGHT
2798,13.0,8.0,61.53846153846154,38.46153846153846,40.041666666666664,0.6,RIGHT
2799,1.0,1.0,100.0,0.0,42.0,1.0,
28,3.0,1.0,33.33333333333333,66.66666666666667,37.333333333333336,0.3333333333333333,
280,0.0,0.0,50.0,50.0,41.0,0.5,
2800,5.0,5.0,100.0,0.0,43.1,1.0,
2801,5.0,3.0,60.0,40.0,38.666666666666664,0.6,
2802,1.0,1.0,100.0,0.0,41.0,1.0,
2803,2.0,2.0,100.0,0.0,34.0,1.0,
2806,6.0,5.0,83.33333333333334,16.666666666666657,32.333333333333336,0.8333333333333334,
2807,23.0,23.0,100.0,0.0,41.73809523809524,1.0,RIGHT
2808,19.0,17.0,89.47368421052632,10.526315789473685,38.82142857142857,0.9,LEFT
2809,21.0,17.0,80.95238095238095,19.04761904761905,38.13333333333333,0.8,LEFT
281,0.0,0.0,50.0,50.0,41.0,0.5,
2810,2.0,2.0,100.0,0.0,41.5,1.0,LEFT
2811,10.0,9.0,90.0,10.0,35.27777777777778,0.9,LEFT
2812,17.0,13.0,76.47058823529412,23.529411764705884,37.0,0.8,LEFT
2813,3.0,3.0,100.0,0.0,36.0,1.0,
2814,1.0,1.0,100.0,0.0,36.0,1.0,
2815,6.0,6.0,100.0,0.0,37.875,1.0,
2816,5.0,5.0,100.0,0.0,38.75,1.0,
2817,10.0,7.0,70.0,30.0,38.75,0.7,RIGHT
2818,3.0,1.0,33.33333333333333,66.66666666666667,38.0,0.3333333333333333,
2819,0.0,0.0,50.0,50.0,41.0,0.5,
282,0.0,0.0,50.0,50.0,41.0,0.5,
2820,2.0,1.0,50.0,50.0,38.0,0.5,
2821,10.0,8.0,80.0,20.0,36.22222222222222,0.8,
2823,7.0,1.0,14.285714285714285,85.71428571428572,36.833333333333336,0.14285714285714285,
2824,2.0,2.0,100.0,0.0,41.0,1.0,
2825,1.0,0.0,0.0,100.0,18.0,0.0,
2826,3.0,1.0,33.33333333333333,66.66666666666667,39.0,0.3333333333333333,
2827,3.0,3.0,100.0,0.0,37.666666666666664,1.0,
2829,1.0,1.0,100.0,0.0,41.0,1.0,
284,2.0,2.0,100.0,0.0,39.0,1.0,
285,1.0,1.0,100.0,0.0,41.0,1.0,LEFT
2853,6.0,6.0,100.0,0.0,37.7,1.0,
28571,0.0,0.0,50.0,50.0,41.0,0.5,
2858,0.0,0.0,50.0,50.0,41.0,0.5,
2864,1.0,1.0,100.0,0.0,37.0,1.0,
2865,2.0,1.0,50.0,50.0,42.25,0.5,
287,6.0,5.0,83.33333333333334,16.666666666666657,43.0,0.8333333333333334,RIGHT
288,5.0,4.0,80.0,20.0,36.25,0.8,
2883,0.0,0.0,50.0,50.0,41.0,0.5,
2887,5.0,4.0,80.0,20.0,35.75,0.8,
2889,2.0,2.0,100.0,0.0,35.0,1.0,
289,14.0,12.0,85.71428571428571,14.285714285714292,38.92857142857143,0.8,LEFT
2890,5.0,4.0,80.0,20.0,44.625,0.8,
29,7.0,5.0,71.42857142857143,28.57142857142857,37.583333333333336,0.7142857142857143,
290,14.0,13.0,92.85714285714286,7.142857142857139,44.083333333333336,0.9,RIGHT
2903,2.0,1.0,50.0,50.0,37.0,0.5,
2908,11.0,11.0,100.0,0.0,40.72222222222222,1.0,LEFT
291,9.0,9.0,100.0,0.0,40.111111111111114,1.0,RIGHT
2910,3.0,2.0,66.66666666666666,33.33333333333334,38.0,0.6666666666666666,
2911,21.0,20.0,95.23809523809523,4.761904761904773,42.96875,0.9,LEFT
2912,15.0,11.0,73.33333333333333,26.66666666666667,44.56666666666667,0.7,
2914,25.0,23.0,92.0,8.0,42.285714285714285,0.9,LEFT
29141,1.0,0.0,0.0,100.0,37.0,0.0,
2915,29.0,24.0,82.75862068965517,17.241379310344826,46.288000000000004,0.9,LEFT
29179,0.0,0.0,50.0,50.0,41.0,0.5,
2918,20.0,18.0,90.0,10.0,43.21052631578947,0.8,RIGHT
2919,6.0,6.0,100.0,0.0,42.3,1.0,RIGHT
292,0.0,0.0,50.0,50.0,41.0,0.5,
2922,20.0,19.0,95.0,5.0,40.375,0.9,RIGHT
2923,2.0,1.0,50.0,50.0,37.0,0.5,
2924,3.0,3.0,100.0,0.0,39.333333333333336,1.0,
2925,1.0,1.0,100.0,0.0,30.0,1.0,
2929,5.0,4.0,80.0,20.0,38.25,0.8,
293,12.0,8.0,66.66666666666666,33.33333333333334,39.86363636363637,0.6,LEFT
2930,3.0,2.0,66.66666666666666,33.33333333333334,37.5,0.6666666666666666,
2931,16.0,15.0,93.75,6.25,37.666666666666664,1.0,RIGHT
2932,11.0,6.0,54.54545454545454,45.45454545454546,37.27272727272727,0.6,LEFT
2934,6.0,5.0,83.33333333333334,16.666666666666657,38.8,0.8333333333333334,
2938,6.0,3.0,50.0,50.0,39.6,0.5,
2939,2.0,0.0,0.0,100.0,37.0,0.0,
294,0.0,0.0,50.0,50.0,41.0,0.5,
2940,7.0,4.0,57.14285714285714,42.85714285714286,34.285714285714285,0.5714285714285714,LEFT
2941,4.0,3.0,75.0,25.0,37.625,0.75,
2942,4.0,3.0,75.0,25.0,37.0,0.75,
2949,1.0,0.0,0.0,100.0,28.0,0.0,
295,8.0,6.0,75.0,25.0,40.583333333333336,0.75,RIGHT
2950,6.0,5.0,83.33333333333334,16.666666666666657,37.0,0.8333333333333334,
2951,5.0,3.0,60.0,40.0,35.4,0.6,
2952,7.0,5.0,71.42857142857143,28.57142857142857,40.25,0.7142857142857143,
2953,8.0,6.0,75.0,25.0,38.142857142857146,0.75,
2954,0.0,0.0,50.0,50.0,41.0,0.5,
2955,4.0,3.0,75.0,25.0,36.75,0.75,
2956,12.0,10.0,83.33333333333334,16.666666666666657,42.4,0.9,RIGHT
2957,5.0,4.0,80.0,20.0,35.25,0.8,
2958,1.0,1.0,100.0,0.0,32.0,1.0,
2959,1.0,0.0,0.0,100.0,37.0,0.0,
296,13.0,8.0,61.53846153846154,38.46153846153846,37.54545454545455,0.5,RIGHT
2960,5.0,4.0,80.0,20.0,38.25,0.8,
2961,1.0,0.0,0.0,100.0,37.0,0.0,
2962,1.0,1.0,100.0,0.0,41.0,1.0,
2963,7.0,6.0,85.71428571428571,14.285714285714292,42.333333333333336,0.8571428571428571,
2964,4.0,4.0,100.0,0.0,40.5,1.0,
